Temperatura
13.844297548973255
14.142332635314967
14.421128938203092
14.675893114286463
14.902738888479398
15.098729444142801
15.261886160930692
13.22609214671256
13.553821507168218
13.875307411227437
14.183778461929158
14.473205381324778
14.738423214374857
14.975216742341741
15.18036880950981
15.351672768512387
15.487911576798913
12.894956710268696
13.22771654362938
13.563253935516014
13.893768631209447
14.212054512186144
14.51166919122224
14.78706684785493
15.03369217279779
15.248035008690113
15.42764687697046
15.571121999804955
12.553341368492907
12.877847662461566
13.215609997963705
13.55800156288377
13.896779007626037
14.22429918505839
14.53370151292392
14.819051735367214
15.075444721308656
15.29906576179631
15.487211531958735
15.638273394525363
12.518946182146196
12.844937685199472
13.18664542573281
13.535013697080501
13.881358873287617
14.217600543954054
14.536456820184418
14.831599246457724
15.097764718500084
15.330823736455795
15.527806126674603
15.686886968630485
15.80733680695927
11.691626227335698
11.906813183868783
12.168057302559204
12.46654009186777
12.792918654591094
13.137634447790429
13.491210730229762
13.844528429932888
14.18907170148832
14.517136264188604
14.821995611005505
15.098022246228187
15.340763142216023
15.546970508917337
15.714590663749732
11.4931849067617
11.639490167953358
11.843770790266275
12.097851763277847
12.392647066044539
12.718482839941245
13.065421523678813
13.423574899344942
13.783395195433377
14.135934995197516
14.473068602585103
14.787669611123581
15.07374158926858
15.326500929526372
15.542412908994141
15.719183791810668
11.37350751870601
11.434888877755057
11.565273844569218
11.75762842358555
12.003606304204371
12.293870940078218
12.618432867309998
12.966988872594024
13.329250342135545
13.695249361231228
14.05561280019632
14.401796606377985
14.726274706512918
15.022679189281172
11.31068650250742
11.351284119734173
11.464981197083768
11.644681662005874
11.881885173870796
12.167021373178754
12.489800894620153
12.839569137804437
13.205649525066388
13.577664255390655
13.945822290642017
14.301166371614974
14.635773134160385
11.43102499917506
11.282084821205684
11.218935683069713
11.23831737274358
11.334895401538303
11.501526828033379
11.729573192424352
12.009246432293137
12.329973070134796
12.68076207069685
13.050562517371214
13.428598575739986
13.804670998567701
14.169416561993415
14.51451917983026
11.360769518733369
11.182699481952186
11.094261766939345
11.092366170989786
11.171742877356515
11.325214813186626
11.544019671747865
11.818166946588475
12.13681470772674
12.488650947928004
12.86226509391979
13.246496634235463
13.63074965809493
14.005264305876377
14.361338568965216
15.77623172318194
15.022352652019066
14.29532934250366
13.610975628784615
12.983538211916485
12.425307239869618
11.94630252496963
11.55404526556463
11.25342134319742
11.046638303466574
10.93327419689222
10.910412746480835
10.972855993766416
11.113402799988995
