Ppt_RedesNeuronales
25.925875185035665
23.746495682323715
21.015302205610972
11.095402810064103
3.4076181677807122
2.557305730604557
2.232247247032139
27.714917815479453
26.131924482866328
23.951359392645422
21.251797084879314
18.19850338473265
8.418463532028834
3.0997955892009648
2.3035878744022042
2.0471451611115343
1.8782408739176664
27.42074174409758
25.95719374699131
23.793552387408948
21.294925153437216
18.607402344752728
15.57580170505158
5.249939635959143
2.729953474630178
2.158920152575841
1.8827937412796214
1.8538281193864163
26.862423059017846
25.95824598150818
24.088452130557194
21.726207325186095
18.81610955028338
15.827339725274893
13.229259116405997
3.6414992602459444
2.4615113529655224
2.022118430262667
1.8552420980046975
1.8320611221572112
24.546180585489015
23.631299075228956
21.895911636218937
19.359464893597416
16.70012036867971
13.536065946688653
11.176217293537754
3.4810809648133008
2.28326550427792
1.939962384517959
1.8375049481007915
1.5992643200403747
1.194936913271883
14.534109581893514
18.103525764516025
20.516682734534612
20.744742805499776
20.04647675478729
18.796344027685382
16.6499678571183
14.183211266066541
11.541572692382823
9.44795588411433
3.3891953378971014
2.251330929239699
1.8845987188355169
1.8256357152134424
1.5356364520652035
3.37162824345339
7.214151826075093
12.119292012433563
15.619721338928011
16.960746046828675
17.085795788379194
16.016118474553792
14.350628074968505
12.247790290575749
10.039323551366719
7.856274621501705
3.4963364951570908
2.2434790950089907
1.858012886412586
1.816410551672668
1.5929282508176215
3.3440623489402164
3.3524050161972347
3.36183509428498
6.227698284898795
10.573738229770933
13.112349358437479
14.00018014197484
13.586192632863098
12.428108962773392
10.791878973677107
8.753677760083008
6.707030162293352
4.741906849368334
2.272508759144647
3.3255336174534005
3.3313819289528848
3.3419576496216585
3.3511540738743264
6.293365333474484
9.712769571669574
11.494714375913174
11.888069555930969
11.135352928609779
9.98608995684065
8.21144909434968
6.17154871108228
4.04253032882307
3.408593917576174
3.4173463547623673
3.3085165592914603
3.3150918205451303
3.322674579057413
3.332463840377576
3.342754447821747
7.183932872208639
9.793942939949673
10.822153343194042
10.66344733417173
9.749695979431591
8.098011948441048
6.185235705091277
4.116320602239758
3.3955696692129953
3.4013349083453353
2.9716070107423818
3.1842681818536382
3.309713678817851
3.319101581145615
3.3321888786659537
6.07250772657859
9.483576741876389
11.00735826205054
10.990144565179905
9.969510247426884
8.55223607529564
6.455624209170044
4.210719674637005
1.9918608057136342
2.0212199472879124
2.5802985641782072
3.8322178381031993
3.585273993330131
3.4482057583761767
3.425632505293379
3.402655887286656
3.3819950178614517
3.3802604504293035
2.868840699744653
2.868840699744653
3.0565779505328514
3.3088654559627217
3.3248364639695653
6.374951247301587
9.97909995965561
11.777632543876791
11.885332493665844
11.43069949303999
9.827962843574246
7.631651065136558
0.8933359232931429
1.6229801569961058
1.7483423328315577
1.8314100612899324
2.076334687897539
2.8850255718998694
3.7938789555646695
3.5379676829606224
3.438283332415762
3.4130543707572194
3.3880455968132814
3.3681131484663647
3.367170910329004
2.868840699744653
2.868840699744653
2.868840699744653
3.2467513053405774
3.1212930722268393
3.5881444602459025
10.309957902932346
13.953065837624187
14.163627591671412
13.15593080323645
0.8557564521976488
0.8086353052888757
0.780513085390026
1.952198273975713
1.6614522275661912
1.8216086579457957
1.939310385212955
2.2423716083881002
3.770426479690067
3.6529756478395505
3.4584580420933673
3.4257729306704716
3.397754744468317
3.373827745605346
3.35248085114529
3.3526103142300148
2.868840699744653
2.868840699744653
2.868840699744653
3.012207165525771
2.8016435625324654
3.0536538496922416
3.1641210183884905
14.504856919693033
17.52752836028908
0.851261615450337
0.8036285071663719
0.7563905084386787
0.71737011110164
3.375535388517817
2.145099858717983
2.004702552998066
1.6582987397607842
1.8323419286696294
1.9158087782054496
2.5859513869627406
3.494956078671499
3.4483039432239684
3.429886641640824
3.4106837733581816
3.3846270879010385
3.364553667693264
3.349896061299188
