Ppt_EnsambleBagging
16.384683108618145
15.393948844032131
15.362663944258717
13.94668542096228
13.709830356627032
12.466907081393765
11.409225866093532
17.185736029073983
16.974125082748138
17.185519205885477
16.88327163461882
14.64453287475171
14.364790956309715
13.706045811028977
13.171329365941455
12.277020854129356
12.460524009114858
15.554871201617507
19.281133545044593
17.584336206253997
17.399073644938262
17.399205007481157
15.716220889715151
14.553527974469606
13.887345042587667
13.864624176480996
12.967997110229248
12.487929358203719
12.78155129901149
14.068351106900899
16.73560828793621
16.99479757189693
16.542566281746875
15.345232165988932
15.045151681177314
15.469606502085217
13.374452324014547
12.92749727525649
12.053599140623328
11.821675119258336
12.456723267567629
13.877257401657202
15.615372271209663
17.24052548034287
16.70695330560406
15.047681820625693
15.630421013403774
16.637569329622984
14.60419789617858
12.990004131629904
11.525841019255054
11.023050640836455
9.987557856871922
11.136898823791935
12.198092582234988
12.066626308491998
13.074638425496609
15.45983694016405
17.278254343876956
16.301720647726633
16.210962998186336
14.773951491727207
16.021484533755796
15.98731548683173
14.45387958069755
13.674765123672078
10.318356737442251
10.280151378832572
4.957174030125357
5.2647634421380065
5.87525898051966
6.818533317015561
7.312505895277102
8.697555148441191
9.04767292619349
8.868792840987819
8.641436359940727
8.72687720416286
8.672863173895632
8.45839678041458
7.3345672783091915
6.53131386780418
6.144153101483278
6.190730428708274
5.037031771100419
4.801345985890741
5.181001099604409
5.779346275692666
6.713223988452915
7.8638020520987855
7.769791797669829
8.304991617027442
8.006030977755955
7.939107163199424
8.098005496671277
8.006837434349455
7.957489013407243
5.794344309821847
4.982379611756056
6.220086685485073
5.905607358063011
6.121431341661754
6.337854973346385
6.38254372872518
8.0325394623639
8.187444469017516
7.92995869478945
7.9476243631295045
8.054355981997658
8.25606216419171
8.187216315299807
3.4153218606193847
3.874903183125749
4.961938992894284
6.2212562174034804
5.808505625471845
5.900896166282292
6.106308141034086
6.395488429717773
7.954423229630573
8.198206725757602
8.044508994521566
8.235872086661374
8.273754966869555
7.587248927318966
7.105525347374459
3.4613791324338705
3.7485612317950348
5.2832107788639195
5.8980761661500125
5.648646977395784
6.244665220864615
5.93363717474947
6.243740060760726
7.609989143145659
8.359620732937685
8.070037912371179
8.275126727500869
7.620673644639716
7.359725875376367
7.156778084568311
3.336350757100799
3.229445099667366
3.2723363967071237
3.3374369264428174
3.3150851303422795
3.382558933615944
3.230128504517067
3.206589501801135
3.554931899286184
3.517976529823725
5.257881273167551
5.171376103982327
5.616099561335274
6.1396501298447035
5.8654690369550355
6.0459316724720065
7.806691074529613
8.509000016078863
8.250228382868624
7.122422001840813
7.136296148127286
7.34821923322158
1.568573465454513
3.711780413136106
3.401513131738225
3.299226242727624
3.1091613427490246
3.165301184962267
3.2150841037879907
3.1898408819963007
