Ppt_SIATA
43.023724
38.443913
28.653738
14.130409
11.153187
6.728895
6.0173454
77.80622
69.82685
60.170807
71.27051
29.68453
27.997581
6.1392236
3.4998462
7.0224853
6.515062
29.027708
56.18764
67.361855
38.943985
50.709335
45.02486
71.79667
20.298199
3.1449833
2.871558
6.3836308
11.363872
23.843222
31.859283
28.172226
26.899214
21.124662
35.630936
31.813194
11.301967
5.3019195
1.498014
0.7965548
7.269857
17.428123
12.256397
18.942123
8.848826
11.435315
15.838894
22.64096
24.44944
8.535949
4.8137145
1.484753
0.84442145
3.0078688
3.0721104
3.5490067
4.697834
22.39411
17.848158
27.2418
8.385762
5.721804
3.985967
3.5989554
3.4478168
5.958196
2.9324875
1.6036195
23.039621
28.04503
13.692796
7.1265106
13.246575
35.228405
13.648796
12.673824
6.5944314
3.9801433
0.44263098
0.36415842
0.67526364
1.6377912
2.3260093
2.5215895
31.118372
33.51848
32.44429
26.3613
26.086588
13.416034
16.347475
14.201266
7.3380237
0.6053974
0.32877025
0.055508673
0.14448504
0.16268952
27.678537
33.017117
23.916712
26.314943
43.538746
45.524067
5.8422256
8.196628
1.1569703
0.27668887
0.043749247
0.014556062
0.07010603
3.183754
7.8564105
12.688371
12.442031
9.011518
13.15487
21.38663
27.029058
14.797359
7.463917
0.30577207
0.31033766
0.026087439
0.00045630406
0.00048037362
3.6462247
2.5892327
2.4634578
7.9084163
14.911942
16.833597
24.771454
53.65382
28.48545
7.907667
1.2413325
1.4091257
0.058737937
0.0004607871
0.00045630406
0.45071927
0.62131125
0.66543454
0.7893335
0.85090655
0.93936664
1.0568627
2.0642593
1.9547935
2.0344596
3.1652298
3.8340256
2.7655933
5.22489
7.3233
18.985937
38.212353
29.714012
8.002348
0.51870644
0.009235873
0.01129698
0.044799734
0.33379188
0.35514462
0.45754328
0.5139008
0.6235874
0.7023461
0.8663835
1.1135889
1.1452934
1.0852425
1.2403337
1.9653311
2.7910283
3.0978005
1.8177229
4.560044
4.277616
13.432385
29.63178
33.038704
3.2073708
0.0158341
0.050873846
0.0510097
0.011527941
0.31581998
0.32002917
0.34875455
0.49283254
0.47124943
0.5657102
0.69511837
1.0007734
0.8351794
1.2087795
1.2494327
1.143912
3.340992
6.698377
10.412961
11.0904875
9.751657
8.714291
11.385629
20.162294
4.820589
0.051561654
0.072409905
0.09607124
0.07389304
0.059889574
0.10567814
0.22881423
0.33320555
0.39736953
0.4428475
0.42829847
0.54435974
0.7300911
0.8045334
0.8367505
1.055996
1.3142338
2.2731504
2.605786
5.519542
3.649146
14.9590845
22.65905
15.126487
2.217057
0.53575826
0.5497074
0.14507157
0.13021818
0.15361226
0.14554192
0.19598575
0.13412888
0.14775696
0.27638745
0.27900118
0.53654706
0.6921697
0.65275127
0.64766407
0.63601226
0.5941929
0.74754566
0.6717251
1.1326247
1.8372698
3.5603774
1.8786703
2.3285835
3.1584282
4.366198
8.541643
0.98741645
0.2362075
0.14333512
0.18296851
0.17065799
0.14659296
0.11564071
0.25091788
0.23547228
0.24583213
0.24997902
0.42859975
0.34756443
0.393193
0.5252772
0.6646113
0.7399278
0.9796538
0.7963996
0.7862672
0.62410665
0.67303294
0.86068827
1.5194105
3.071818
0.778888
1.0359195
0.63036674
0.52898604
0.9598023
1.7407503
0.7639273
0.37190852
0.21460329
0.12764591
2.5188432
0.92857623
0.5740915
0.20304435
0.21703035
0.20446675
0.24081665
0.2861
0.22276781
0.26690856
0.32308972
0.48722732
0.580385
1.9339833
1.2263501
0.86645335
0.6027824
0.84324074
0.89146954
0.907702
1.4010115
0.80066746
0.6206164
0.62093335
1.5051985
0.7586832
0.6883297
0.6864467
0.4289417
0.50190896
0.4747754
0.47371212
0.68073916
1.5228974
1.3381481
0.35522637
0.31448635
0.011236795
0.22638285
0.18957263
0.24451894
0.2759695
0.33456787
0.3972219
0.46671954
0.8930535
1.2000686
1.3956809
2.7918398
2.7901056
7.109983
1.4083872
1.2503444
0.9518158
1.1379889
1.0445718
1.0494341
1.7798066
1.3937505
1.9858694
0.5406002
0.5418717
0.5471402
0.5450068
0.5211708
0.5029844
0.56045026
0.5785752
0.46631587
0.48691297
0.25205386
0.24404402
0.24259852
0.21727295
0.24268669
0.2577417
0.3129029
0.37513867
0.5520559
0.76200587
2.1209636
1.7157692
5.5174694
3.4808702
1.947106
2.1616056
1.7413434
0.9630576
1.1938727
0.95270777
0.9407048
0.94279295
0.98914766
0.7728154
0.67946523
0.5848927
0.65356696
0.6936459
0.63651735
0.68681985
0.626795
0.6042529
0.5523078
0.56788254
0.20878625
0.32153466
0.2890869
0.34675702
0.39987922
0.4025416
0.6305867
0.5914049
0.71890116
1.7671118
2.1924222
2.702585
2.3878627
2.397322
2.2174692
2.0087025
1.2695488
2.6871188
2.3422525
2.0218878
1.1306248
1.0983961
1.2620457
0.7677223
0.70214057
0.74501044
0.6555111
0.628756
0.68132824
0.69886255
0.76370215
0.92139196
0.92973703
0.21243314
0.1945358
0.2667882
0.30608603
0.42917013
0.84816295
1.5225186
1.567207
1.863062
2.7259636
3.4111612
2.8070955
3.255143
3.7887704
6.906613
3.5085392
2.8975656
3.382047
5.38495
5.12606
2.8754823
2.8173387
1.0173987
0.87202024
0.9190665
1.5075587
0.67289305
0.7330124
0.83918566
0.8784438
1.1982442
0.23917484
0.003270503
0.00045422325
0.3580605
0.34522724
0.4294437
0.53838784
1.0978714
1.2601238
1.8208212
2.4372008
2.164265
3.149726
8.552911
13.312955
10.37352
12.52145
3.9169414
3.3226023
4.014088
2.922341
1.8540493
1.7413927
1.8465433
0.91250134
0.8988328
0.8825112
1.0272859
1.3057479
1.4323379
0.11302764
0.12549758
0.29948828
0.00045422325
0.22974838
0.30029735
0.40633073
0.51982707
0.59581476
0.8153953
1.0529538
1.2424704
2.4105968
2.8063946
3.7322166
8.5571375
9.006543
12.127236
5.987987
9.121272
16.935759
3.4160073
1.5091165
1.3741864
1.6210618
1.7298414
0.07458886
0.007731365
0.14839981
0.21061599
0.25259894
0.053475786
0.15718442
0.2717047
0.41793957
0.42761454
0.4310881
0.45534828
0.764908
1.3036507
2.2556756
1.7715069
1.3762192
3.7726567
7.4024777
6.808478
4.385189
3.61612
0.05968644
0.051652137
0.099488474
0.21947527
0.2607936
0.27391997
0.20927264
0.2106172
0.17614008
0.21735156
0.2099245
0.35926187
0.6962188
1.2631923
2.0781183
2.1181371
3.9058952
7.845279
1.9490118
1.7752272
1.8708901
1.3736063
0.026312212
0.022501573
0.013126745
0.06089015
0.18091679
0.19767563
0.23527153
0.18809249
0.15363331
0.13554102
0.17302322
0.5980274
1.2912205
2.1594837
3.4902241
3.2062595
3.4507828
2.7065928
8.362992
7.6941357
1.5745703
1.7658153
1.453425
0.031236181
0.00045422325
0.00045422325
0.031116603
0.06881908
0.12591754
0.1426444
0.16532485
0.1442497
0.19027124
0.2253797
0.25541848
1.8951216
1.747283
2.5120146
2.0158525
4.4386487
5.274628
4.901539
2.8964787
9.037945
1.5494471
0.83120894
0.058257136
0.00045630406
0.024875497
0.037075046
0.038442317
0.088014476
0.1592675
0.1186524
0.13326417
0.19239263
0.17980003
0.25021055
0.63385123
1.271505
3.6508658
3.5647104
7.9765697
20.776876
36.05167
34.40317
19.32525
1.7191063
3.238344
3.1955864
0.74822927
0.033903405
0.022465894
0.05965014
0.056800663
0.102304064
0.13067164
0.19158249
0.31448403
0.27169982
0.4300257
0.47527504
0.87008786
1.3453842
2.381862
3.1717904
4.881014
13.343349
21.053137
32.703964
15.159203
4.044069
6.0643554
1.0278984
0.11443273
0.054427434
0.06365901
0.05767396
0.16780855
0.18849184
0.266417
0.32956526
0.3662722
0.5469484
0.8862715
0.98390406
1.8806645
2.5447881
4.6299624
7.7123637
9.825995
10.519408
8.955708
21.557861
17.207335
0.7100866
0.5191677
0.13422884
0.07994082
0.06629097
0.06479085
0.10910541
0.16771038
0.24943572
0.33903173
0.33675608
0.43574214
0.5249296
0.73437834
0.8674652
1.7868773
2.3846695
4.811403
5.2461677
7.790598
9.29494
28.555155
0.44650903
0.3075967
0.11251729
0.1270354
0.11518643
0.11150652
0.14712332
0.18208449
0.21324587
0.24434514
0.18069713
0.30882323
0.38172698
0.73072296
0.81657267
1.2098393
1.6938065
2.063482
2.350046
2.4177265
2.0349777
0.19360167
0.05700146
0.1639597
0.26301578
0.3123558
0.3528293
0.1815762
0.23622547
0.15286045
0.19608273
0.117774196
0.3319352
0.5049128
0.6306463
1.204829
2.2129474
2.3729432
1.6964918
0.9766979
2.4863102
2.761945
0.17584199
0.2219079
0.24717869
0.2644733
0.29027414
0.39111307
0.27686277
0.367395
0.35613358
0.33154655
0.378976
0.33502063
0.54470843
0.5651451
1.0116886
1.3312122
2.326103
5.203458
3.1981516
2.7740457
5.036065
0.25776967
0.23812713
0.28961828
0.21379675
0.36838377
0.40488386
0.42199728
0.5131299
0.639746
0.58122677
0.5545233
0.5715486
0.68688893
0.6498578
0.6856587
1.0643516
0.528919
2.145022
1.9867082
1.381574
2.3061163
0.2615905
0.32796192
0.2950263
0.37271258
0.45446587
0.33269992
0.5562935
0.7228512
0.7737746
0.91480666
0.89819854
0.69163567
0.9616213
1.1207796
1.1274725
0.94163346
0.66195893
0.5192042
0.46882236
0.6256865
0.40037128
0.4153696
0.6986355
0.94842124
0.99441034
0.91153985
0.79208356
0.7688113
0.84919244
0.85388094
1.7188386
0.8275446
0.31873602
0.52670234
0.5168918
0.49103156
0.6189124
1.0071361
1.0398506
1.2154769
1.0775701
1.0415673
1.282165
1.4064775
1.305841
0.8048938
0.5096125
0.72848123
0.7656417
0.6899793
0.8917062
1.1034118
1.5519489
1.4536992
2.1425061
2.9183693
2.9248974
2.6486976
1.2143337
0.795307
0.065625586
0.8260827
1.0670421
0.90384835
1.0471653
1.7149485
2.1116517
2.4649732
2.6497576
2.6640096
2.3053925
2.1337035
0.5715941
0.78143793
0.37085524
1.0215216
1.2143744
1.2029895
1.1328925
1.231319
1.1390336
1.3531154
1.3691864
2.258807
3.4119484
3.2499783
0.7620537
0.5376559
0.7703615
1.169655
1.2093844
1.278257
1.395734
1.3014466
1.55415
2.1949403
3.0087616
3.42634
1.3263394
0.76039106
0.5897265
0.63550305
0.6299167
0.8394242
1.0833015
1.2975934
1.8641853
1.84142
1.9496803
3.3448172
2.5137775
2.5448859
1.1588577
0.7145989
0.78406054
0.79921013
0.8590495
1.6840448
1.4335642
1.6738888
2.2191417
2.6251516
2.7865121
4.5895915
0.00045422325
0.6489499
0.75193626
0.7038414
0.70860976
0.9528417
1.2517558
1.4623314
1.540491
1.2842262
0.85635805
0.8199908
0.6435569
0.7236836
0.8154667
0.89613324
0.94651484
0.9923932
1.0219053
1.1761826
0.53595996
0.66667897
0.63320524
0.90643543
0.7363973
0.8185258
0.46924046
0.6168071
0.6039426
0.71616125
0.7545213
0.7801451
0.70299226
0.46687993
