Ppt_RegLineal
3.700420619583735
3.6868353902720408
3.7583647891982306
3.7393195505910306
3.697230467988602
3.646951830743067
3.623008200394038
3.8237963248626663
3.7718703686961312
3.7193170951352137
3.7290475408425987
3.8163479081811946
3.7871794844646516
3.7186525041436287
3.591776402504717
3.513493807627178
3.4472479314673823
3.91636756829911
3.964252373486408
3.936441230123739
3.8771953140294535
3.7826964272207935
3.8514743403001663
3.7708526359404857
3.629520277479722
3.5203423387100248
3.4086294384168507
3.2668630014217896
3.8303681537950958
3.8463611035651297
3.872312010841501
3.903833853123423
3.9059874537456647
3.923486291106638
3.8496225762500043
3.722107959538654
3.5738534244068507
3.3950299931360846
3.3471168539410474
3.210556643243155
3.8388426581205355
3.8264888672861073
3.8607666540407166
3.8900181889658807
3.8624734771030447
3.963685757860345
3.820130801570997
3.667727091597474
3.469639280053297
3.366320730399943
3.216461847122222
3.1189076791211523
3.008015591723737
4.193479777660453
4.124843969267188
3.985421420682414
4.113165109090479
4.106231144784562
4.033363348202613
4.040121842610986
4.01649082592318
3.9849956943182168
3.770327943987887
3.5935578276266895
3.472346988848157
3.3217161843403673
3.1526227736134125
3.085935163018611
4.246300225264287
4.256906988537327
4.2130974643286265
4.073412232268309
4.1249904097273
4.130745680398649
4.170015640903669
4.139005537651755
4.074025919468127
3.9463406037170294
3.7813514581830976
3.610644810318435
3.434530354805103
3.204053993452943
3.1378275557503645
3.096334292227855
4.328051884500624
4.367342364980509
4.354401163276204
4.330238913767902
4.314318694890694
4.295475806676892
4.2981752553778545
4.304069859580258
4.233437347262344
4.098267452247686
3.962760466226177
3.775106495066023
3.5690089633419593
3.320939935277833
4.384502364392835
4.548902163891517
4.551059709788536
4.557238943059476
4.477674406453771
4.486883660518121
4.440275101362184
4.360524080246913
4.280791800667629
4.065999573799557
3.8892485453547643
3.717814978655202
3.564067512192377
4.76905703983442
4.858766294193197
4.430264676341858
4.617602501860606
4.75123535567174
4.779405920968967
4.744130300477609
4.64475474928652
4.5488698613547935
4.422936689740462
4.259286825643931
4.035720558781259
3.8541116358482697
3.6514230513255193
3.469581232785119
4.719550051208385
4.902890624115839
4.587836244484656
4.697317746394516
4.801787443662366
4.877795857834535
4.801637492927979
4.683640196925795
4.497058123094101
4.3377195105846695
4.213355957377237
4.073266886937075
3.834824838018216
3.6890842642256434
3.544865892406545
3.5004084678126777
3.7211944478439065
3.9514383866405645
4.147780643198574
4.481069184407531
4.6678667042414705
4.747490719515261
4.896994449216425
5.038684720038493
5.191254873889788
4.82484853122512
4.8952696184631765
4.9909979998168605
4.939378867630316
4.854876844794887
4.702555193674243
4.562155408644088
4.392692389099368
4.2476291368237575
3.9454222203415235
3.7657806940133423
3.6324323463015755
1.7478031840884967
2.9037991297110484
3.174763525498646
3.4591870164237157
3.797683840710807
4.0107007428143024
4.32416193547642
4.669131507609199
4.886349928592052
5.010531139073786
5.1982341319869345
5.28693497898041
5.354563209055399
4.982946729754847
5.08591909570457
5.058336565389732
4.896707989268933
4.843774812974058
4.694409506855392
4.598814011852049
4.436319041260379
4.229023961829769
3.9835931008140832
1.782880316226171
1.7282739346908969
1.6417949600229385
2.7295703898077015
3.0051933972307285
3.2032542002824513
3.586079443202239
3.9455911402509134
4.251851443851361
4.52376534877679
4.826783951021449
5.054943184129598
5.255695889898103
5.394210465153197
5.507942703975168
5.596014569247453
5.154950373873733
5.058114734931317
5.078457141317591
4.894661823926228
4.7653207801438064
4.677612761590309
4.609517079374962
4.404686149756236
4.219820535531589
1.8311107063325274
1.7172777008545097
1.666709981010829
1.5952221666069217
2.2125449227867566
2.646822871112647
2.8901292827153284
3.156643207782791
3.400775844720174
3.72897659026286
3.9628252421728476
4.3920041919850625
4.692595316074566
4.958787524761362
5.15323523640188
5.313412395732843
5.335583431531674
5.475535369833096
5.5945382018892555
5.143935307455786
5.016508118254048
4.964202979324693
4.913818733325751
4.841151787010798
4.643015076994482
4.503114066140618
4.377867148635552
1.9609969957603202
1.8038029994271412
1.6930789861167899
1.6419008699692217
1.584158375149192
1.5106763737566364
2.2614761407352706
2.697933519631496
3.03628223825063
3.311908577164292
3.5738464191541137
3.843530888069452
4.096504045808119
4.527040809777512
4.793738328898696
5.021098156153128
5.141445767286976
5.322226952707096
5.36330927179924
5.445141745907103
5.609957912481844
5.13879519797146
5.079066926811127
5.058956123814022
4.856058615237002
4.747049484693202
4.677286689170938
2.2359496308256297
1.9754618321474524
1.8253218153940018
1.709237440214192
1.6269387373521802
1.6211858760923086
1.604532012251605
1.6350665986914112
1.8209297475919328
2.0537615351390457
2.279452854036524
2.7524486796527228
3.1163027683280404
3.4262056268623606
3.727030585097456
4.0295550433323175
4.324103172295423
4.603165118763364
4.859038617322495
5.0633171096782394
5.1859734840046094
5.246754665304238
5.372947646435918
5.364378191050388
5.519479572003322
5.1204608644222915
5.21269631953332
5.143937536799392
5.057024301545297
