Ppt_KNN
6.644357054073334
3.156756854853333
6.89047716862
6.240656821640668
6.937305500088666
8.657879184702
4.176816728337333
4.951882772365666
4.694961175763334
4.772620821034334
7.704216765562333
5.494382797640669
4.483223008360667
4.4623903534253335
5.340006391889334
5.13663979328
6.604044270678665
3.012909596528333
6.520548951463332
7.645229760762333
5.9022126411019995
5.966914469000667
7.147616056755333
7.40760259312
5.13663979328
2.3632300297633333
8.398566661420666
5.746046531999999
1.6064498594299998
4.3974004180333335
4.205034625883333
5.986123364389999
4.210192439495667
5.366656603307334
3.2790523871153336
4.774160212535334
4.669927065973331
4.362321293099001
4.998160782705336
6.613704045247667
1.5373125926999998
3.6301421155333333
2.952724136948333
6.926822695605001
2.6375574035589997
4.975541171028666
4.291622055853333
4.482890090606667
3.3260899693723336
6.028247714484
4.834341086533333
3.5361453769720006
3.374834485417333
3.4262853907866666
3.2187328809199998
2.38166263285
4.448575434672333
5.4934280852066655
9.408654474833334
3.4170902044790004
6.240825478883333
3.1780915541153334
4.6679732693933325
7.6597003502289995
4.245640221692333
5.638108452880998
2.953174306128666
3.7546335930136667
3.876540602756
1.60685338014
4.014223234505001
2.665138203208333
4.671263903134334
8.316104245016666
2.29094147594
4.400421626113332
4.391301421853333
6.600393461616666
2.752467465869
4.495409615453667
6.619847501247666
7.179362840768665
6.771356055230667
3.980803973772
3.8492556609999995
4.871718266633334
5.580503943048666
5.154453601745333
7.6570407722999985
4.641081938262
6.530559531792332
1.8875730449183334
5.451291209586667
6.663545680483333
1.65049845962
2.3709602380933337
5.4928792012050005
3.7111702316853337
2.6549432042999994
6.685504820398334
6.662209128635
6.188798349976667
4.907053478343332
3.286155735257333
5.389760314676668
3.0779191171650004
4.389376412786667
6.843376018052001
4.88565373005
6.908612294966667
4.231024469546666
4.040763012028334
7.3015895483
3.515720013966667
4.128654541256666
4.802002336331332
1.61884726728
3.895945381765333
5.167589478356666
5.2240680393900005
2.0748135978983333
5.290741085162335
4.918230442056665
5.274074596295333
4.352751355460666
1.4948835173593331
6.952277527666666
7.534714464299999
6.314037181000332
3.6297872024083335
2.433713293615
4.735017162353332
5.934059716988334
5.876002413946667
7.933865809531999
5.302419380663333
6.290532270602
9.308941384633332
4.364850063197333
3.5922008709470004
3.942737533737333
6.324194931959332
6.521244221791666
4.329092490660002
3.719923603808333
9.068234054666666
6.788987596965
6.407986747648999
9.788007525999998
6.002797401602001
4.186323570396667
6.063625028396666
4.185060718026333
5.366381048131667
4.4761725847183325
5.456918384818
2.102548716606667
6.093821570599999
6.225709885266668
4.930371384260999
2.830230076870666
1.5140421195000002
3.640476666195
1.2042874180246668
2.6847721031000007
2.3758290527200003
4.064107935633333
2.548756910598333
2.8161385880450003
6.575146805965001
2.8062826033866672
3.197011082476666
2.92323297088
1.9634746925500002
3.71168755093
3.9444887079299997
4.391409193713334
4.524235051298333
1.226148569995
6.986453097799999
5.967366697343333
7.441559554457999
7.505846929603334
6.806667313316666
2.9773862512833333
2.396065846276666
2.956740100006667
1.4728628507233334
5.174884234779999
2.283317269733333
3.9247262496100004
1.6493426266066666
4.45021539499
6.004291220201
3.7563141844533328
3.1894159505216666
3.1873678354363335
4.088631512646667
1.851519483098333
1.5945887404633332
1.7536137977116666
3.5973435249333336
1.681882809845
4.853272443623334
5.397602582358001
6.662209128635001
4.867834906100001
6.397131389763667
5.451281248440001
3.326758259980333
1.6916839869383333
2.15211707275
3.456185314758667
4.479359075713334
3.417356650553334
2.736486810883333
4.113178263300001
1.797171768723333
2.227249965766
3.073482047357334
4.417925565433333
6.446754080520001
4.160182536853333
5.370696740702333
1.4552167904766666
1.6983243852116667
2.2988900860796666
2.370354725625
2.8184079888149998
5.185529051302667
5.042237835266666
7.3017466606833334
4.744433031531666
2.7918397368833334
4.2776809977236665
1.3763271837333333
2.9802535583733336
1.8604174500966666
3.9036230292676666
1.3709468057500003
1.7802931135366669
3.5217541520166664
